time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,yardLine,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,ep,epa,wp,wpa,half_seconds_remaining,kick_distance,punt_downed,punt_fair_catch,punt_returner_player_name,wind,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,forced_fumble_player_1_player_name
2020-10-11T19:19:25Z,88.05,46.54,7.62,2.97,0.59,NA,NA,punt_received,NA,football,NA,NA,football,80,2020101100,3132,right,21.950000000000003,"(14:33) J.Charlton punts 54 yards to ATL 21, Center-J.Jansen. B.Powell to ATL 24 for 3 yards (T.Cannon).",4,4,10,CAR,Punt,Return,53146,46830,NA,CAR,25,14:33:00,NA,NA,NA,13,20,NA,54,3,51,35,-1.7057185932062566,0.617827835958451,0.7135517001152039,0.07919125258922577,873,54,0,0,B.Powell,NA,0,0,0,NA
2020-10-11T18:07:33Z,88.59,29.66,1.09,4.82,0.12,NA,NA,fair_catch,NA,football,NA,NA,football,79,2020101101,1610,right,21.409999999999997,"(6:14) K.Huber punts 37 yards to BAL 21, Center-C.Harris, fair catch by J.Proche.",2,4,14,CIN,Punt,Fair Catch,34593,52609,NA,CIN,42,06:14:00,NA,NA,NA,17,0,NA,37,NA,37,52,-0.4363759499974549,-0.1727750082500279,0.06712966412305832,-0.0016969963908195496,374,37,0,1,J.Proche,3,0,0,0,NA
2020-10-11T18:13:41Z,30.82,13.83,3.2,4.03,0.34,NA,NA,punt_received,NA,football,NA,NA,football,79,2020101101,1751,left,20.82,"(3:55) S.Koch punts 44 yards to CIN 21, Center-M.Cox. A.Erickson to CIN 25 for 4 yards (M.Cox; O.Alaka).",2,4,7,BAL,Punt,Return,31018,43663,NA,BAL,35,03:55:00,NA,NA,NA,17,0,NA,44,4,40,75,-0.7080777366645634,0.009055215632542968,0.9208661317825317,5.15379011631012e-4,235,44,0,0,A.Erickson,3,0,0,0,NA
2020-10-11T18:19:13Z,80.67,35.04,0.29,0.19,0.6,NA,NA,fair_catch,NA,football,NA,NA,football,85,2020101101,1863,right,29.33,"(2:07) K.Huber punts 46 yards to BAL 30, Center-C.Harris, fair catch by J.Proche.",2,4,11,CIN,Punt,Fair Catch,34593,52609,NA,CIN,24,02:07:00,NA,NA,NA,17,0,NA,46,NA,46,34,-0.8299361085519195,-0.2865210532909259,0.056614797562360764,-0.005177121609449387,127,46,0,1,J.Proche,3,0,0,0,NA
2020-10-11T18:27:06Z,96.61,33.76,4.3,1.91,0.44,NA,NA,punt_received,NA,football,NA,NA,football,82,2020101101,2088,right,13.39,"(1:03) K.Huber punts 59 yards to BAL 13, Center-C.Harris. J.Proche to BAL 23 for 10 yards (C.Carter).",2,4,6,CIN,Punt,Return,34593,52609,NA,CIN,28,01:03:00,NA,NA,NA,17,0,NA,59,10,49,38,-0.24867773556616157,-0.20884061773540452,0.05941729620099068,-0.005233097821474075,63,59,0,0,J.Proche,3,0,0,0,NA
2020-10-11T18:49:41Z,34.14,4.93,0.68,0.3,0.29,NA,NA,fair_catch,NA,football,NA,NA,football,78,2020101101,2452,left,24.14,"(13:29) S.Koch punts 42 yards to CIN 25, Center-M.Cox, fair catch by A.Erickson.",3,4,2,BAL,Punt,Fair Catch,31018,43663,NA,BAL,33,13:29:00,NA,NA,NA,17,0,NA,42,NA,42,77,-0.39220071490854025,-0.4807197148911655,0.9186840653419495,0.011585637927055359,1709,42,0,1,A.Erickson,3,0,0,0,NA
2020-10-11T18:54:50Z,90.27,48.2,4.04,9.38,0.48,NA,NA,punt_received,NA,football,NA,NA,football,81,2020101101,2565,right,19.730000000000004,"(11:00) K.Huber punts 45 yards to BAL 19, Center-C.Harris. J.Proche to BAL 20 for 1 yard (B.Wilson; T.Brown).",3,4,15,CIN,Punt,Return,34593,52609,NA,CIN,36,11:00:00,NA,NA,NA,17,0,NA,45,1,44,46,-1.2433323422446847,0.29160898737609386,0.051659129559993744,5.524531006813049e-4,1560,45,0,0,J.Proche,3,0,0,0,NA
2020-10-11T19:05:52Z,12.47,17.6,6.04,2.56,0.62,NA,NA,punt_land,NA,football,NA,NA,football,78,2020101101,2773,left,2.4700000000000006,"(8:29) S.Koch punts 42 yards to end zone, Center-M.Cox, Touchback.",3,4,7,BAL,Punt,Touchback,31018,NA,NA,CIN,42,08:29:00,NA,NA,NA,17,0,NA,42,NA,22,52,0.3706761058419943,-0.8667777343653142,0.9342135190963745,0.007378295063972473,1409,NA,0,0,NA,3,0,0,0,NA
2020-10-11T19:09:13Z,73.32,9.43,2.64,13.01,0.33,NA,NA,punt_received,NA,football,NA,NA,football,81,2020101101,2857,right,36.68000000000001,"(6:20) K.Huber punts 47 yards to BAL 36, Center-C.Harris. J.Proche to BAL 35 for -1 yards (B.Wilson).",3,4,13,CIN,Punt,Return,34593,52609,NA,CIN,17,06:20:00,NA,NA,NA,17,0,NA,47,-1,48,27,-2.471762761939317,0.49743626872077584,0.035098906606435776,0.003230515867471695,1280,47,0,0,J.Proche,3,0,0,0,NA
2020-10-11T19:26:51Z,14,46.69,9.55,6.62,0.99,NA,NA,punt_land,NA,football,NA,NA,football,76,2020101101,3295,left,4,"(13:12) K.Huber punts 60 yards to end zone, Center-C.Harris, Touchback.",4,4,20,CIN,Punt,Touchback,34593,NA,NA,CIN,40,13:12:00,NA,NA,NA,20,0,NA,60,NA,40,70,-0.9207538100890815,0.0998455979861319,0.008814995177090168,-0.004521732218563557,792,NA,0,0,NA,3,0,0,0,NA
2020-10-11T17:05:50Z,17.25,38.47,3.62,7.65,0.39,NA,NA,punt_received,NA,football,NA,NA,football,87,2020101102,141,left,7.25,"(13:02) L.Cooke punts 52 yards to HOU 7, Center-R.Matiscik. D.Carter to HOU 16 for 9 yards (D.Ogunbowale, A.Wingard). Punt Hangtime - 4.91s",1,4,5,JAX,Punt,Return,46316,42794,NA,JAX,41,13:02:00,NA,NA,NA,0,0,NA,52,9,43,69,-0.8583536855876446,-0.14942003739997745,0.3834800720214844,0.012662947177886963,1682,52,0,0,D.Carter,NA,1,0,0,NA
2020-10-11T17:19:43Z,17.45,34.15,7.69,4.21,0.79,NA,NA,punt_land,NA,football,NA,NA,football,70,2020101102,454,left,7.449999999999999,"(6:51) L.Cooke punts 43 yards to HOU 9, Center-R.Matiscik, downed by JAX-D.Thomas.",1,4,2,JAX,Punt,Downed,46316,NA,NA,JAX,48,06:51:00,NA,NA,NA,0,0,NA,43,NA,43,62,-0.20205608732067049,-0.2651195218786597,0.4103054404258728,-0.005917966365814209,1311,43,1,0,NA,NA,1,0,0,NA
2020-10-11T18:45:13Z,98.78,27.04,5.49,5.87,0.57,NA,NA,punt_land,NA,football,NA,NA,football,72,2020101102,2293,right,11.219999999999999,"(9:26) L.Cooke punts 48 yards to HOU 6, Center-R.Matiscik, downed by JAX-D.Thomas. Punt Hangtime - 3.69s",3,4,4,JAX,Punt,Downed,46316,NA,NA,JAX,46,09:26:00,NA,NA,NA,13,7,NA,48,NA,48,56,-0.4731600396335125,0.1324549315031618,0.23646998405456543,0.01904463768005371,1466,48,1,0,NA,NA,1,0,0,NA
2020-10-11T18:25:22Z,110.5,5.54,9.92,9.98,1.04,NA,NA,punt_land,NA,football,NA,NA,football,88,2020101103,1808,right,-0.5,"(4:26) T.Townsend punts 67 yards to end zone, Center-J.Winchester, Touchback.",2,4,20,KC,Punt,Touchback,52791,NA,NA,KC,33,04:26:00,NA,NA,NA,21,17,NA,67,NA,47,43,-0.7812877043616027,0.23920219135470688,0.6102935671806335,0.027099519968032837,266,NA,0,0,NA,16,0,0,0,NA
2020-10-11T19:04:33Z,83.81,26.68,11.3,5.11,0.78,NA,NA,punt_received,NA,football,NA,NA,football,60,2020101103,2518,right,26.189999999999998,"(13:40) A.Cole punts 47 yards to KC 26, Center-T.Sieg. M.Hardman to KC 37 for 11 yards (K.Wilber). LV-K.Nixon was injured during the play. He is Out.  PENALTY on KC-T.Keyes, Offensive Holding, 10 yards, enforced at KC 26.",3,4,8,LV,Punt,Return,48335,47839,NA,LV,27,13:40:00,OH,KC 29,10,24,24,NA,47,0,57,37,-1.8281950145028532,0.98323396127671,0.37456393241882324,0.07527655363082886,1720,47,0,0,M.Hardman,16,0,0,0,NA
2020-10-11T19:10:17Z,35.07,9.65,4.16,5.28,0.47,NA,NA,fair_catch,NA,football,NA,NA,football,85,2020101103,2624,left,25.07,"(11:34) T.Townsend punts 53 yards to LV 24, Center-J.Winchester, fair catch by H.Renfrow.",3,4,3,KC,Punt,Fair Catch,52791,47932,NA,KC,23,11:34:00,NA,NA,NA,24,24,NA,53,NA,53,87,-1.4469497678801417,0.8295633476227522,0.47621774673461914,0.05780893564224243,1594,53,0,1,H.Renfrow,16,0,0,0,NA
2020-10-11T19:23:48Z,40.58,2.8,6.68,0.78,0.67,NA,NA,punt_land,NA,football,NA,NA,football,78,2020101103,2910,left,30.58,"(7:24) T.Townsend punts 47 yards to LV 29, Center-J.Winchester, downed by KC-A.Hamilton.",3,4,8,KC,Punt,Downed,52791,NA,NA,KC,24,07:24:00,NA,NA,NA,24,24,NA,47,NA,47,86,-1.2795112081803381,0.5631540701724589,0.4693315029144287,0.06716114282608032,1344,47,1,0,NA,16,0,0,0,NA
2020-10-11T17:05:05Z,22.57,27.03,5.79,6.83,0.59,NA,NA,punt_received,NA,football,NA,NA,football,78,2020101105,123,left,12.57,"(13:48) B.Mann punts 54 yards to ARI 12, Center-T.Hennessy. C.Kirk to ARI 17 for 5 yards (M.Farley).",1,4,1,NYJ,Punt,Return,52599,46116,NA,NYJ,34,13:48:00,NA,NA,NA,0,0,NA,54,5,49,76,-0.011307729873806238,-0.22468823241069913,0.5145514607429504,0.003158271312713623,1728,54,0,0,C.Kirk,8,1,0,0,NA
2020-10-11T17:07:44Z,71.28,29.46,8.42,3.84,0.5,NA,NA,punt_land,NA,football,NA,NA,football,64,2020101105,212,right,38.72,"(12:22) A.Lee punts 51 yards to NYJ 27, Center-A.Brewer, downed by ARI-T.Sherfield.",1,4,5,ARI,Punt,Downed,29141,NA,NA,ARI,22,12:22:00,NA,NA,NA,0,0,NA,51,NA,51,32,-2.0239762412384152,0.45625688461586833,0.42419907450675964,0.029539138078689575,1642,51,1,0,NA,8,0,0,0,NA
2020-10-11T17:12:23Z,15.33,48.29,3.9,12.16,0.44,NA,NA,punt_land,NA,football,NA,NA,football,81,2020101105,306,left,5.33,"(10:56) B.Mann punts 54 yards to ARI 11, Center-T.Hennessy, downed by NYJ-J.Guidry.",1,4,2,NYJ,Punt,Downed,52599,NA,NA,NYJ,35,10:56:00,NA,NA,NA,0,0,NA,54,NA,54,75,-0.3398407083004713,0.4755564173683524,0.5078065991401672,0.02071934938430786,1556,54,1,0,NA,8,1,0,0,NA
2020-10-11T17:27:02Z,42.24,27.45,3.51,7.97,0.4,NA,NA,punt_received,NA,football,NA,NA,football,69,2020101105,665,left,32.24,"(4:52) B.Mann punts 42 yards to ARI 31, Center-T.Hennessy. C.Kirk to ARI 34 for 3 yards (M.Farley).",1,4,8,NYJ,Punt,Return,52599,46116,NA,NYJ,27,04:52:00,NA,NA,NA,0,7,NA,42,3,39,83,-1.1983049553819,-0.20687622111290693,0.26193901896476746,-0.009766966104507446,1192,42,0,0,C.Kirk,8,0,0,0,NA
2020-10-11T17:35:41Z,102.7,28.47,2.21,10.01,0.29,NA,NA,fair_catch,NA,football,NA,NA,football,77,2020101105,869,right,7.299999999999997,"(2:02) A.Lee punts 36 yards to NYJ 8, Center-A.Brewer, fair catch by B.Berrios.",1,4,14,ARI,Punt,Fair Catch,29141,46279,NA,NYJ,44,02:02:00,NA,NA,NA,0,7,NA,36,NA,36,66,-0.45523311011493206,0.25088578765280545,0.7093284726142883,-0.01157417893409729,1022,36,0,1,B.Berrios,8,1,0,0,NA
2020-10-11T18:57:23Z,88.72,32.57,3.14,4.47,0.19,NA,NA,fair_catch,NA,football,NA,NA,football,75,2020101105,2546,right,21.28,"(12:04) A.Lee punts 33 yards to NYJ 22, Center-A.Brewer, fair catch by B.Berrios.",3,4,11,ARI,Punt,Fair Catch,29141,46279,NA,ARI,45,12:04:00,NA,NA,NA,3,17,NA,33,NA,33,55,-0.8648938718251884,-0.13263261318206787,0.8846925497055054,-0.00920519232749939,1624,33,0,1,B.Berrios,8,0,0,0,NA
2020-10-11T18:59:57Z,41.88,17.38,1.81,5.38,0.03,NA,NA,fair_catch,NA,football,NA,NA,football,78,2020101105,2645,left,31.880000000000003,"(10:28) B.Mann punts 37 yards to ARI 32, Center-T.Hennessy, fair catch by C.Kirk.",3,4,1,NYJ,Punt,Fair Catch,52599,46116,NA,NYJ,31,10:28:00,NA,NA,NA,3,17,NA,37,NA,37,79,-0.23846095334738493,-1.127923192922026,0.10849966108798981,-0.019901469349861145,1528,37,0,1,C.Kirk,8,0,0,0,NA
2020-10-11T19:06:50Z,92.16,15.87,5.26,9.66,0.5,NA,NA,punt_received,NA,football,NA,NA,football,74,2020101105,2812,right,17.840000000000003,"(8:14) A.Lee punts 47 yards to NYJ 17, Center-A.Brewer. B.Berrios to NYJ 26 for 9 yards (T.Vallejo; E.Turner).",3,4,6,ARI,Punt,Return,29141,46279,NA,ARI,36,08:14:00,NA,NA,NA,3,17,NA,47,9,38,46,-0.9125590096227825,-0.53506831638515,0.8940874338150024,-0.008917748928070068,1394,47,0,0,B.Berrios,8,0,0,0,NA
2020-10-11T19:44:04Z,94.24,7.89,6.78,3.44,0.69,NA,NA,punt_muffed,NA,football,NA,NA,football,84,2020101105,3656,right,15.760000000000005,"(11:28) B.Mann punts 50 yards to ARI 16, Center-T.Hennessy. C.Kirk MUFFS catch, recovered by ARI-K.Peterson at ARI 7. PENALTY on ARI-D.Thompson, Illegal Block Above the Waist, 3 yards, enforced at ARI 7.",4,4,27,NYJ,Punt,Muffed,52599,46116,NA,NYJ,34,11:28:00,IBW,ARI 22,3,10,24,NA,59,NA,62,44,-0.852295448537916,0.9242282221093774,0.03342120349407196,0.0027196556329727173,688,59,0,0,C.Kirk,8,1,0,0,NA
2020-10-11T17:06:29Z,50.49,25.71,5.04,0.25,0.84,NA,NA,punt_received,NA,football,NA,NA,football,82,2020101106,134,left,40.49,"(13:15) C.Johnston punts 51 yards to PIT 40, Center-R.Lovato. D.Johnson to PIT 46 for 6 yards (A.Singleton; R.Lovato).",1,4,18,PHI,Punt,Return,45603,47849,NA,PHI,9,13:15:00,NA,NA,NA,0,0,NA,51,6,45,101,-2.880068325670436,-0.05357190268114209,0.32499879598617554,0.02760457992553711,1695,51,0,0,D.Johnson,4,0,0,0,NA
2020-10-11T17:14:20Z,96.49,18.39,2.53,12.49,0.31,NA,NA,fair_catch,NA,football,NA,NA,football,78,2020101106,309,right,13.510000000000005,"(9:03) D.Colquitt punts 39 yards to PHI 14, Center-K.Canaday, fair catch by G.Ward.",1,4,19,PIT,Punt,Fair Catch,29926,45607,NA,PIT,47,09:03:00,NA,NA,NA,0,0,NA,39,NA,39,57,-0.5252537559717894,0.13069822685793042,0.5729519724845886,0.012894928455352783,1443,39,0,1,G.Ward,4,1,0,0,NA
2020-10-11T17:18:57Z,42.41,17.22,8.62,2.47,0.47,NA,NA,punt_received,NA,football,NA,NA,football,77,2020101106,404,left,32.41,"(8:22) C.Johnston punts 49 yards to PIT 32, Center-R.Lovato. D.Johnson to PIT 38 for 6 yards (S.Bradley, R.Lovato). PIT-D.Johnson was injured during the play.",1,4,5,PHI,Punt,Return,45603,47849,NA,PHI,19,08:22:00,NA,NA,NA,0,0,NA,49,6,43,91,-1.8494593112263829,-0.11470274697057903,0.3566106855869293,0.007184356451034546,1402,49,0,0,D.Johnson,4,0,0,0,NA
2020-10-11T19:25:40Z,90.59,47.4,6.79,2.83,0.33,NA,NA,punt_received,NA,football,NA,NA,football,80,2020101106,2992,right,19.409999999999997,"(2:02) D.Colquitt punts 44 yards to PHI 19, Center-K.Canaday. G.Ward pushed ob at PHI 20 for 1 yard (J.Pierre).",3,4,5,PIT,Punt,Return,29926,45607,NA,PIT,37,02:02:00,NA,NA,NA,31,22,NA,44,1,43,47,-0.6818434963934124,-0.17984174541197717,0.840111494064331,0.01679752767086029,1022,44,0,0,G.Ward,4,0,0,0,NA
2020-10-11T17:05:28Z,34.73,33.04,6.02,5.82,0.63,NA,NA,fair_catch,NA,football,NA,NA,football,80,2020101108,130,left,24.729999999999997,"(13:39) T.Way punts 47 yards to LA 24, Center-N.Sundberg, fair catch by C.Kupp.",1,4,6,WAS,Punt,Fair Catch,40600,44881,NA,WAS,29,13:39:00,NA,NA,NA,0,0,NA,47,NA,47,81,-0.9090223261155188,0.28887793235480785,0.4710029065608978,0.035290151834487915,1719,47,0,1,C.Kupp,2,0,0,0,NA
2020-10-11T17:46:52Z,93.44,27.43,6.91,3.67,0.71,NA,NA,fair_catch,NA,football,NA,NA,football,71,2020101108,1153,right,16.560000000000002,"(12:18) T.Way punts 41 yards to LA 17, Center-N.Sundberg, fair catch by C.Kupp.",2,4,1,WAS,Punt,Fair Catch,40600,44881,NA,WAS,42,12:18:00,NA,NA,NA,7,13,NA,41,NA,41,52,0.2301856898702681,-0.6545119504444301,0.308290034532547,-0.030417174100875854,738,41,0,1,C.Kupp,2,1,0,0,NA
2020-10-11T18:10:28Z,19.6,42.36,1.79,4.22,0.16,NA,NA,punt_muffed,NA,football,NA,NA,football,83,2020101108,1687,left,9.600000000000001,"(3:03) J.Hekker punts 37 yards to WAS 9, Center-J.McQuaide. I.Wright MUFFS catch, and recovers at WAS 11.",2,4,4,LA,Punt,Muffed,38815,53044,NA,WAS,46,03:03:00,NA,NA,NA,7,20,NA,37,0,35,56,0.22952800267376006,-0.5602825451642275,0.8729193806648254,-0.014892816543579102,183,37,0,0,I.Wright,2,1,0,0,NA
2020-10-11T18:24:26Z,88.85,23.82,7.35,3.96,0.53,NA,NA,punt_received,NA,football,NA,NA,football,71,2020101108,2007,right,21.150000000000006,"(1:40) T.Way punts 42 yards to LA 21, Center-N.Sundberg. C.Kupp to LA 24 for 3 yards (D.Johnson).",2,4,8,WAS,Punt,Return,40600,44881,NA,WAS,37,01:40:00,NA,NA,NA,7,20,NA,42,3,39,47,-0.2224005472380668,-0.5168570033274591,0.12151170521974564,-0.030851908028125763,100,42,0,0,C.Kupp,2,0,0,0,NA
2020-10-11T18:48:17Z,73.41,25.9,9.27,3.75,0.27,NA,NA,punt_received,NA,football,NA,NA,football,70,2020101108,2429,right,36.59,"(13:05) J.Hekker punts 47 yards to WAS 36, Center-J.McQuaide. I.Wright pushed ob at WAS 49 for 13 yards (T.Reeder).",3,4,18,LA,Punt,Return,38815,53044,NA,LA,17,13:05:00,NA,NA,NA,10,20,NA,47,13,34,27,-2.576900507323444,-0.48503088182769716,0.7503207921981812,-0.012451976537704468,1685,47,0,0,I.Wright,2,0,0,0,NA
2020-10-11T19:09:27Z,33.35,37.43,8.62,3.13,0.67,NA,NA,punt_received,NA,football,NA,NA,football,79,2020101108,2868,left,23.35,"(5:42) T.Way punts 52 yards to LA 22, Center-N.Sundberg. N.Webster to LA 30 for 8 yards (D.Everett).",3,4,9,WAS,Punt,Return,40600,48784,NA,WAS,26,05:42:00,NA,NA,NA,10,23,NA,52,8,44,84,-1.3721166290342808,0.209443804807961,0.06851194053888321,-0.007371105253696442,1242,52,0,0,N.Webster,2,0,0,0,NA
2020-10-11T19:14:30Z,103.83,34.2,8.44,3.23,0.86,NA,NA,fair_catch,NA,football,NA,NA,football,83,2020101108,2959,right,6.170000000000002,"(3:30) J.Hekker punts 56 yards to WAS 6, Center-J.McQuaide, fair catch by I.Wright.",3,4,2,LA,Punt,Fair Catch,38815,53044,NA,LA,38,03:30:00,NA,NA,NA,10,23,NA,56,NA,56,48,-0.7290490688756108,0.45099757704883814,0.9382907152175903,-0.004856571555137634,1110,56,0,1,I.Wright,2,1,0,0,NA
2020-10-11T19:17:31Z,65.43,17.56,9.44,3.91,0.96,NA,NA,punt_land,NA,football,NA,NA,football,66,2020101108,3049,left,44.56999999999999,"(1:24) T.Way punts 44 yards to WAS 45, Center-N.Sundberg. C.Kupp to WAS 43 for 2 yards (K.Hudson).",3,4,15,WAS,Punt,Return,40600,44881,NA,WAS,1,01:24:00,NA,NA,NA,10,23,NA,44,2,42,109,-3.0691852896707132,0.18939322570804507,0.03827253729104996,-0.0012686625123023987,984,44,0,0,C.Kupp,2,0,0,0,NA
2020-10-11T19:17:32Z,64.18,15.95,0.55,2.01,0.06,NA,NA,punt_received,NA,football,NA,NA,football,80,2020101108,3049,left,45.81999999999999,"(1:24) T.Way punts 44 yards to WAS 45, Center-N.Sundberg. C.Kupp to WAS 43 for 2 yards (K.Hudson).",3,4,15,WAS,Punt,Return,40600,44881,NA,WAS,1,01:24:00,NA,NA,NA,10,23,NA,44,2,42,109,-3.0691852896707132,0.18939322570804507,0.03827253729104996,-0.0012686625123023987,984,44,0,0,C.Kupp,2,0,0,0,NA
2020-10-11T19:34:30Z,23.38,45.75,3.81,0.11,0.38,NA,NA,punt_land,NA,football,NA,NA,football,68,2020101108,3379,left,13.379999999999999,"(11:21) J.Hekker punts 37 yards to WAS 8, Center-J.McQuaide, out of bounds.",4,4,12,LA,Punt,Out of Bounds,38815,NA,NA,WAS,45,11:21:00,NA,NA,NA,10,23,NA,37,NA,37,55,-0.3082124921493232,0.19508727779611945,0.955777645111084,0.0022739171981811523,681,37,0,0,NA,2,1,0,1,NA
2020-10-11T19:39:37Z,68.96,39.82,11.09,3.6,1.13,NA,NA,punt_received,NA,football,NA,NA,football,74,2020101108,3468,right,41.040000000000006,"(9:43) T.Way punts 58 yards to LA 39, Center-N.Sundberg. C.Kupp pushed ob at LA 49 for 10 yards (C.Sims).",4,4,15,WAS,Punt,Return,40600,44881,NA,WAS,3,09:43:00,NA,NA,NA,10,23,NA,58,10,48,13,-2.6819571355590597,0.23036226478870958,0.018099157139658928,0.0030792076140642166,583,58,0,0,C.Kupp,2,0,0,0,NA
2020-10-11T19:48:23Z,80.17,2.79,7.2,3.87,0.73,NA,NA,punt_land,NA,football,NA,NA,football,78,2020101108,3713,right,29.83,"(5:46) T.Way punts 57 yards to LA 20, Center-N.Sundberg. N.Webster ran ob at LA 20 for no gain (D.Johnson).",4,4,12,WAS,Punt,Return,40600,48784,NA,WAS,23,05:46:00,NA,NA,NA,10,30,NA,57,0,57,33,-1.5562368175014853,0.9866104691755027,8.9879403822124e-4,4.63568139821291e-5,346,57,0,0,N.Webster,2,0,0,0,NA
2020-10-11T19:48:25Z,88.8,0.94,3.79,3.74,0.39,NA,NA,punt_received,NA,football,NA,NA,football,93,2020101108,3713,right,21.200000000000003,"(5:46) T.Way punts 57 yards to LA 20, Center-N.Sundberg. N.Webster ran ob at LA 20 for no gain (D.Johnson).",4,4,12,WAS,Punt,Return,40600,48784,NA,WAS,23,05:46:00,NA,NA,NA,10,30,NA,57,0,57,33,-1.5562368175014853,0.9866104691755027,8.9879403822124e-4,4.63568139821291e-5,346,57,0,0,N.Webster,2,0,0,0,NA
2020-10-11T19:52:23Z,16.85,49.43,2.37,3.52,0.25,NA,NA,punt_land,NA,football,NA,NA,football,73,2020101108,3841,left,6.850000000000001,"(2:36) J.Hekker punts 28 yards to WAS 7, Center-J.McQuaide, downed by LA-N.Webster.",4,4,11,LA,Punt,Downed,38815,NA,NA,WAS,35,02:36:00,NA,NA,NA,10,30,NA,28,NA,28,45,0.88871421670774,-1.154422662628349,0.9988271594047546,7.291720248758793e-5,156,28,1,0,NA,2,1,0,0,NA
2020-10-11T19:57:35Z,69.06,36.21,8.14,4.73,0.83,NA,NA,punt_land,NA,football,NA,NA,football,71,2020101108,3959,right,40.94,"(1:55) T.Way punts 56 yards to LA 30, Center-N.Sundberg. N.Webster to LA 33 for 3 yards (C.Sims).",4,4,3,WAS,Punt,Return,40600,48784,NA,WAS,14,01:55:00,NA,NA,NA,10,30,NA,56,3,53,24,-1.2706650695763528,0.013788589974865317,4.281337314750999e-4,1.2881035218015313e-5,115,56,0,0,N.Webster,2,0,0,0,NA
2020-10-11T19:57:37Z,78.61,32.08,2.9,4.77,0.25,NA,NA,punt_received,NA,football,NA,NA,football,89,2020101108,3959,right,31.39,"(1:55) T.Way punts 56 yards to LA 30, Center-N.Sundberg. N.Webster to LA 33 for 3 yards (C.Sims).",4,4,3,WAS,Punt,Return,40600,48784,NA,WAS,14,01:55:00,NA,NA,NA,10,30,NA,56,3,53,24,-1.2706650695763528,0.013788589974865317,4.281337314750999e-4,1.2881035218015313e-5,115,56,0,0,N.Webster,2,0,0,0,NA
2020-10-11T20:07:40Z,81.75,16.85,3.05,9.8,0.23,NA,NA,punt_received,NA,football,NA,NA,football,73,2020101109,122,right,28.25,"(13:49) M.Wishnowsky punts 43 yards to MIA 27, Center-T.Pepper. J.Grant to MIA 33 for 6 yards (R.Dwelley). PENALTY on MIA-Br.Jones, Illegal Block Above the Waist, 10 yards, enforced at MIA 31.",1,4,5,SF,Punt,Return,47893,43475,NA,SF,30,13:49:00,IBW,MIA 29,10,0,0,NA,43,4,49,40,-0.8338156607933342,0.4167409082874656,0.4703848958015442,0.0403498113155365,1729,43,0,0,J.Grant,NA,0,0,0,NA
2020-10-11T20:37:45Z,95.61,35.56,17.81,13.4,1.77,NA,NA,punt_muffed,NA,football,NA,NA,football,81,2020101109,947,right,14.39,"(:49) M.Wishnowsky punts 51 yards to MIA 12, Center-T.Pepper. J.Grant MUFFS catch, and recovers at MIA 5. J.Grant to MIA 5 for no gain (K.Webster).",1,4,12,SF,Punt,Muffed,47893,43475,NA,SF,37,00:49:00,NA,NA,NA,0,14,NA,58,0,58,47,-0.7645548973232508,1.0196400629356503,0.14110425114631653,0.03440508246421814,949,58,0,0,J.Grant,NA,1,0,0,NA
2020-10-11T20:46:01Z,75.16,36.11,2.91,3.07,0.26,NA,NA,punt_received,NA,football,NA,NA,football,84,2020101109,1063,right,34.84,"(13:40) M.Haack punts 53 yards to SF 34, Center-B.Ferguson. T.Taylor to MIA 49 for 17 yards (J.Baker).",2,4,2,MIA,Punt,Return,45296,44990,NA,MIA,13,13:40:00,NA,NA,NA,0,14,NA,53,17,36,23,-2.0573651613667607,-0.7195771671831608,0.8383438587188721,-0.034899428486824036,820,53,0,0,T.Taylor,NA,0,0,0,NA
2020-10-11T21:12:25Z,27.06,6.1,3.37,9.68,0.33,NA,NA,punt_received,NA,football,NA,NA,football,82,2020101109,1639,left,17.06,"(4:49) M.Wishnowsky punts 32 yards to MIA 16, Center-T.Pepper. J.Grant pushed ob at MIA 21 for 5 yards (D.Greenlaw).",2,4,14,SF,Punt,Return,47893,43475,NA,MIA,48,04:49:00,NA,NA,NA,7,21,NA,32,5,27,58,-0.05056883464567363,-0.3524896034505218,0.12421920150518417,-6.769523024559021e-4,289,32,0,0,J.Grant,NA,0,0,0,NA
2020-10-11T21:52:35Z,36.22,4.06,2.19,8.5,0.26,NA,NA,punt_land,NA,football,NA,NA,football,84,2020101109,2417,left,26.22,"(11:37) M.Haack punts 31 yards to SF 26, Center-B.Ferguson, downed by MIA-C.Munson.",3,4,3,MIA,Punt,Downed,45296,NA,NA,MIA,43,11:37:00,NA,NA,NA,7,30,NA,31,NA,31,67,-0.5896932641044259,-0.8769331786315888,0.995697021484375,-0.02675129845738411,1597,31,1,0,NA,NA,0,0,0,NA
